date,portfolio_value,daily_pnl,buy_amount,sell_amount,positions_value
20230720,998946.9648923998,55.0,0.0,0.0,15845.0
20230721,999001.9648923998,55.0,0.0,0.0,15900.0
20230724,998826.9648923998,-180.45407880004495,9324.0,0.0,25049.0
20230725,1000317.5108135998,1496.0,0.0,0.0,26545.0
20230726,1000339.5108135998,22.0,0.0,0.0,26567.0
20230727,1000578.5108135998,239.0,0.0,0.0,26806.0
20230728,1001708.5108135998,1130.0,0.0,0.0,27936.0
20230731,1002072.5108135998,364.0,0.0,0.0,28300.0
20230801,1001615.5108135998,-457.0,0.0,0.0,27843.0
20230802,1001069.5108135998,-546.0,0.0,0.0,27297.0
20230803,1001594.5108135998,525.0,0.0,0.0,27822.0
20230804,1001592.5108135998,-2.0,0.0,0.0,27820.0
20230807,1001362.5108135998,-230.0,0.0,0.0,27590.0
20230808,1001099.5108135998,-263.0,0.0,0.0,27327.0
20230809,1001034.5108135998,-65.0,0.0,0.0,27262.0
20230810,1001114.5108135998,80.0,0.0,0.0,27342.0
20230811,1000221.5108135998,-893.0,0.0,0.0,26449.0
20230814,999708.5108135998,-513.0,0.0,0.0,25936.0
20230815,999688.5108135998,-20.0,0.0,0.0,25916.0
20230816,999427.5108135998,-261.0,0.0,0.0,25655.0
20230817,999249.5108135998,-178.0,0.0,0.0,25477.0
20230818,999216.5108135998,-33.0,0.0,0.0,25444.0
20230821,998671.5108135998,-545.0,0.0,0.0,24899.0
20230822,998832.5108135998,161.0,0.0,0.0,25060.0
20230823,998489.5108135998,-343.0,0.0,0.0,24717.0
20230824,998602.5108135998,113.0,0.0,0.0,24830.0
20230825,998954.5108135998,352.0,0.0,0.0,25182.0
20230828,999524.5108135998,570.0,0.0,0.0,25752.0
20230829,999504.5108135998,-20.0,0.0,0.0,25732.0
20230830,999252.5108135998,-252.0,0.0,0.0,25480.0
20230831,999305.5108135998,53.0,0.0,0.0,25533.0
20230901,999927.5108135998,622.0,0.0,0.0,26155.0
20230904,1000827.5108135998,900.0,0.0,0.0,27055.0
20230905,1000367.5108135998,-460.0,0.0,0.0,26595.0
20230906,1000658.5108135998,291.0,0.0,0.0,26886.0
20230907,1000386.5108135998,-272.0,0.0,0.0,26614.0
20230908,1000381.5108135998,-5.0,0.0,0.0,26609.0
20230911,1000299.5108135998,-82.0,0.0,0.0,26527.0
20230912,1000202.5108135998,-97.0,0.0,0.0,26430.0
20230913,1000047.5108135998,-155.0,0.0,0.0,26275.0
20230914,1000145.5108135998,98.0,0.0,0.0,26373.0
20230915,1000092.5108135998,-53.0,0.0,0.0,26320.0
20230918,1000142.5108135998,50.0,0.0,0.0,26370.0
20230919,1000108.5108135998,-34.0,0.0,0.0,26336.0
20230920,999915.5108135998,-193.0,0.0,0.0,26143.0
20230921,999655.5108135998,-260.0,0.0,0.0,25883.0
20230922,1000508.5108135998,853.0,0.0,0.0,26736.0
20230925,1000084.5108135998,-424.0,0.0,0.0,26312.0
20230926,999884.5108135998,-200.0,0.0,0.0,26112.0
20230927,999914.5108135998,30.0,0.0,0.0,26142.0
20230928,999917.5108135998,3.0,0.0,0.0,26145.0
20231009,999676.5108135998,-241.0,0.0,0.0,25904.0
20231010,999587.5108135998,-89.0,0.0,0.0,25815.0
20231011,999535.5108135998,-52.0,0.0,0.0,25763.0
20231012,999993.5108135998,458.0,0.0,0.0,26221.0
20231013,999671.5108135998,-322.0,0.0,0.0,25899.0
20231016,999435.5108135998,-236.0,0.0,0.0,25663.0
20231017,999568.5108135998,127.52488279994577,9756.000000000002,0.0,35552.0
20231018,999481.0356963997,-82.0,0.0,0.0,35470.0
20231019,998477.0356963997,-1004.0,0.0,0.0,34466.0
20231020,998499.0356963997,22.0,0.0,0.0,34488.0
20231023,998183.0356963997,-316.0,0.0,0.0,34172.0
20231024,998271.0356963997,88.0,0.0,0.0,34260.0
20231025,998249.0356963997,125.19999999995343,0.0,0.0,34238.0
20231026,998498.2356963997,102.0,0.0,0.0,34340.0
20231027,998418.2356963997,-80.0,0.0,0.0,34260.0
20231030,997940.2356963997,-478.0,0.0,0.0,33782.0
20231031,997858.2356963997,-82.0,0.0,0.0,33700.0
20231101,997540.2356963997,-318.0,0.0,0.0,33382.0
20231102,997714.2356963997,174.0,0.0,0.0,33556.0
20231103,997998.2356963997,284.0,0.0,0.0,33840.0
20231106,998282.2356963997,284.0,0.0,0.0,34124.0
20231107,997858.2356963997,-424.0,0.0,0.0,33700.0
20231108,997564.2356963997,-294.0,0.0,0.0,33406.0
20231109,997342.2356963997,-222.0,0.0,0.0,33184.0
20231110,996756.2356963997,-599.8824889999814,0.0,8470.0,24128.0
20231113,996470.3532073997,-286.3816702000331,0.0,8946.0,14910.0
20231114,996645.9715371997,190.0,0.0,0.0,15100.0
20231115,996865.9715371997,220.0,0.0,0.0,15320.0
20231116,996815.9715371997,-50.0,0.0,0.0,15270.0
20231117,996710.9715371997,-105.0,0.0,0.0,15165.0
20231120,996835.9715371997,125.0,0.0,0.0,15290.0
20231121,996760.9715371997,-75.0,0.0,0.0,15215.0
20231122,996625.9715371997,-135.0,0.0,0.0,15080.0
20231123,996615.9715371997,-10.0,0.0,0.0,15070.0
20231124,996545.9715371997,-70.0,0.0,0.0,15000.0
20231127,996245.9715371997,-300.0,0.0,0.0,14700.0
20231128,996125.9715371997,-131.11601839994546,0.0,5832.0,8748.0
20231129,996006.8555187997,-108.0,0.0,0.0,8640.0
20231130,996003.8555187997,-3.0,0.0,0.0,8637.0
20231201,995844.8555187997,-159.0,0.0,0.0,8478.0
20231204,995790.8555187997,-54.0,0.0,0.0,8424.0
20231205,995619.8555187997,-171.0,0.0,0.0,8253.0
20231206,995694.8555187997,75.0,0.0,0.0,8328.0
20231207,995709.8555187997,1.2506958999438211,0.0,8343.0,0.0
20231208,995696.1062146997,0.0,0.0,0.0,0.0
20231211,995696.1062146997,0.0,0.0,0.0,0.0
20231212,995696.1062146997,0.0,0.0,0.0,0.0
20231213,995696.1062146997,0.0,0.0,0.0,0.0
20231214,995696.1062146997,0.0,0.0,0.0,0.0
20231215,995696.1062146997,0.0,0.0,0.0,0.0
20231218,995696.1062146997,0.0,0.0,0.0,0.0
20231219,995696.1062146997,0.0,0.0,0.0,0.0
20231220,995696.1062146997,0.0,0.0,0.0,0.0
20231221,995696.1062146997,0.0,0.0,0.0,0.0
20231222,995696.1062146997,0.0,0.0,0.0,0.0
20231225,995696.1062146997,0.0,0.0,0.0,0.0
20231226,995696.1062146997,0.0,0.0,0.0,0.0
20231227,995696.1062146997,0.0,0.0,0.0,0.0
20231228,995696.1062146997,0.0,0.0,0.0,0.0
20231229,995696.1062146997,0.0,0.0,0.0,0.0
20240102,995696.1062146997,0.0,0.0,0.0,0.0
20240103,995696.1062146997,0.0,0.0,0.0,0.0
20240104,995696.1062146997,0.0,0.0,0.0,0.0
20240105,995696.1062146997,0.0,0.0,0.0,0.0
20240108,995696.1062146997,0.0,0.0,0.0,0.0
