event_id,datetime,security,frequency,category,type,direction,count,perfect,reason,setup_type,setup_perfect,setup_first_dt,setup_last_dt,setup_highest_high,tdst_threshold,countdown_start_dt,count_1_dt,count_2_dt,count_3_dt,count_4_dt,count_5_dt,count_6_dt,count_7_dt,count_8_dt,countdown_8_close,count_9_dt,count_10_dt,count_11_dt,count_12_dt,count_13_dt,countdown_low_dt,countdown_low,countdown_low_bar_high,bar_close,bar_high,bar_low,pre20_avg_amount,pre20_volatility,pre20_return
601318SS_2022-08-10T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2022-07-12T000000_13,2022-08-10 00:00:00,601318.SS,1d,COUNTDOWN,BUY_COUNTDOWN_COMPLETE_PERFECT,1,13,True,,BUY_SETUP,True,2022-06-30 00:00:00,2022-07-12 00:00:00,39.28,39.28,2022-07-12 00:00:00,2022-07-12 00:00:00,2022-07-13 00:00:00,2022-07-14 00:00:00,2022-07-15 00:00:00,2022-07-21 00:00:00,2022-07-22 00:00:00,2022-07-28 00:00:00,2022-07-29 00:00:00,33.85,2022-08-01 00:00:00,2022-08-02 00:00:00,2022-08-03 00:00:00,2022-08-09 00:00:00,2022-08-10 00:00:00,2022-08-10 00:00:00,32.09,32.81,32.13,32.81,32.09,1632508320.0,0.012318,-0.090575
600036SS_2022-08-10T000000_BUY_COUNTDOWN_PROGRESS_1_2022-07-14T000000_10,2022-08-10 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,10,,,BUY_SETUP,True,2022-07-04 00:00:00,2022-07-14 00:00:00,33.43,33.43,2022-07-14 00:00:00,2022-07-14 00:00:00,2022-07-15 00:00:00,2022-07-22 00:00:00,2022-07-28 00:00:00,2022-07-29 00:00:00,2022-08-01 00:00:00,2022-08-02 00:00:00,2022-08-03 00:00:00,26.34,2022-08-09 00:00:00,2022-08-10 00:00:00,,,,2022-08-03 00:00:00,26.23,27.77,26.43,26.98,26.31,2508917952.0,0.016875,-0.064093
600519SS_2022-08-12T000000_SELL_COUNTDOWN_PROGRESS_-1_2022-06-29T000000_5,2022-08-12 00:00:00,600519.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,5,,,SELL_SETUP,False,2022-06-17 00:00:00,2022-06-29 00:00:00,1855.02,1683.17,2022-06-29 00:00:00,2022-06-30 00:00:00,2022-07-01 00:00:00,2022-08-04 00:00:00,2022-08-05 00:00:00,2022-08-12 00:00:00,,,,,,,,,,2022-08-04 00:00:00,1706.88,1749.85,1754.75,1756.75,1726.75,4447094988.8,0.009946,-0.013304
600519SS_2022-08-15T000000_SELL_COUNTDOWN_PROGRESS_-1_2022-06-29T000000_6,2022-08-15 00:00:00,600519.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,6,,,SELL_SETUP,False,2022-06-17 00:00:00,2022-06-29 00:00:00,1855.02,1683.17,2022-06-29 00:00:00,2022-06-30 00:00:00,2022-07-01 00:00:00,2022-08-04 00:00:00,2022-08-05 00:00:00,2022-08-12 00:00:00,2022-08-15 00:00:00,,,,,,,,,2022-08-04 00:00:00,1706.88,1749.85,1746.64,1766.25,1742.3,4397857075.2,0.009942,-0.013114
600036SS_2022-08-16T000000_BUY_COUNTDOWN_PROGRESS_1_2022-07-14T000000_11,2022-08-16 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,11,,,BUY_SETUP,True,2022-07-04 00:00:00,2022-07-14 00:00:00,33.43,33.43,2022-07-14 00:00:00,2022-07-14 00:00:00,2022-07-15 00:00:00,2022-07-22 00:00:00,2022-07-28 00:00:00,2022-07-29 00:00:00,2022-08-01 00:00:00,2022-08-02 00:00:00,2022-08-03 00:00:00,26.34,2022-08-09 00:00:00,2022-08-10 00:00:00,2022-08-16 00:00:00,,,2022-08-03 00:00:00,26.23,27.77,27.19,27.65,27.03,1956125862.4,0.019608,-0.066598
600036SS_2022-08-18T000000_BUY_COUNTDOWN_PROGRESS_1_2022-07-14T000000_12,2022-08-18 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,12,,,BUY_SETUP,True,2022-07-04 00:00:00,2022-07-14 00:00:00,33.43,33.43,2022-07-14 00:00:00,2022-07-14 00:00:00,2022-07-15 00:00:00,2022-07-22 00:00:00,2022-07-28 00:00:00,2022-07-29 00:00:00,2022-08-01 00:00:00,2022-08-02 00:00:00,2022-08-03 00:00:00,26.34,2022-08-09 00:00:00,2022-08-10 00:00:00,2022-08-16 00:00:00,2022-08-18 00:00:00,,2022-08-03 00:00:00,26.23,27.77,27.0,27.45,26.72,1951813401.6,0.020031,-0.064773
600036SS_2022-08-23T000000_BUY_COUNTDOWN_COMPLETE_1_2022-07-14T000000_13,2022-08-23 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_COMPLETE,1,13,False,,BUY_SETUP,True,2022-07-04 00:00:00,2022-07-14 00:00:00,33.43,33.43,2022-07-14 00:00:00,2022-07-14 00:00:00,2022-07-15 00:00:00,2022-07-22 00:00:00,2022-07-28 00:00:00,2022-07-29 00:00:00,2022-08-01 00:00:00,2022-08-02 00:00:00,2022-08-03 00:00:00,26.34,2022-08-09 00:00:00,2022-08-10 00:00:00,2022-08-16 00:00:00,2022-08-18 00:00:00,2022-08-23 00:00:00,2022-08-03 00:00:00,26.23,27.77,26.38,26.88,26.3,1956992915.2,0.019616,-0.10058
600519SS_2022-08-24T000000_SELL_COUNTDOWN_CANCEL_-1_2022-06-29T000000_6,2022-08-24 00:00:00,600519.SS,1d,COUNTDOWN,SELL_COUNTDOWN_CANCEL,-1,6,,tdst_break_rule_4,SELL_SETUP,False,2022-06-17 00:00:00,2022-06-29 00:00:00,1855.02,1683.17,2022-06-29 00:00:00,2022-06-30 00:00:00,2022-07-01 00:00:00,2022-08-04 00:00:00,2022-08-05 00:00:00,2022-08-12 00:00:00,2022-08-15 00:00:00,,,,,,,,,2022-08-04 00:00:00,1706.88,1749.85,1680.95,1701.98,1677.75,4256141542.4,0.009641,-0.025395
000858SZ_2022-08-29T000000_BUY_SETUP_PERFECT_1_2022-08-29T000000_9,2022-08-29 00:00:00,000858.SZ,1d,SETUP,BUY_SETUP_PERFECT,1,9,True,,BUY_SETUP,True,2022-08-17 00:00:00,2022-08-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,2695646586.3935,0.014292,-0.064892
000858SZ_2022-08-29T000000_BUY_COUNTDOWN_PROGRESS_1_2022-08-29T000000_1,2022-08-29 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,1,,,BUY_SETUP,True,2022-08-17 00:00:00,2022-08-29 00:00:00,160.19,160.19,2022-08-29 00:00:00,2022-08-29 00:00:00,,,,,,,,,,,,,,2022-08-29 00:00:00,148.22,152.77,148.57,152.77,148.22,2695646586.3935,0.014292,-0.064892
000858SZ_2022-08-30T000000_BUY_COUNTDOWN_PROGRESS_1_2022-08-29T000000_2,2022-08-30 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,2,,,BUY_SETUP,True,2022-08-17 00:00:00,2022-08-29 00:00:00,160.19,160.19,2022-08-29 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,,,,,,,,,,,,,2022-08-30 00:00:00,145.41,147.98,147.25,147.98,145.41,2692251408.1885,0.014327,-0.066916
000858SZ_2022-09-02T000000_BUY_COUNTDOWN_PROGRESS_1_2022-08-29T000000_3,2022-09-02 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,3,,,BUY_SETUP,True,2022-08-17 00:00:00,2022-08-29 00:00:00,160.19,160.19,2022-08-29 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-09-02 00:00:00,,,,,,,,,,,,2022-09-02 00:00:00,144.23,147.71,145.06,147.71,144.23,2804989830.098,0.015017,-0.099733
000858SZ_2022-09-05T000000_BUY_COUNTDOWN_PROGRESS_1_2022-08-29T000000_4,2022-09-05 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,4,,,BUY_SETUP,True,2022-08-17 00:00:00,2022-08-29 00:00:00,160.19,160.19,2022-08-29 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-09-02 00:00:00,2022-09-05 00:00:00,,,,,,,,,,,2022-09-05 00:00:00,140.29,143.57,142.24,143.57,140.29,2865949166.3115,0.015341,-0.11211
601318SS_2022-09-05T000000_SELL_SETUP_PERFECT_-1_2022-09-05T000000_9,2022-09-05 00:00:00,601318.SS,1d,SETUP,SELL_SETUP_PERFECT,-1,9,True,,SELL_SETUP,True,2022-08-24 00:00:00,2022-09-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,2098683244.8,0.016737,0.086877
000858SZ_2022-09-06T000000_BUY_COUNTDOWN_PROGRESS_1_2022-08-29T000000_5,2022-09-06 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,5,,,BUY_SETUP,True,2022-08-17 00:00:00,2022-08-29 00:00:00,160.19,160.19,2022-08-29 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-09-02 00:00:00,2022-09-05 00:00:00,2022-09-06 00:00:00,,,,,,,,,,2022-09-05 00:00:00,140.29,143.57,143.75,144.57,141.49,2907697569.141,0.015477,-0.085676
000651SZ_2022-09-08T000000_SELL_SETUP_-1_2022-09-08T000000_9,2022-09-08 00:00:00,000651.SZ,1d,SETUP,SELL_SETUP,-1,9,False,,SELL_SETUP,False,2022-08-29 00:00:00,2022-09-08 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,1429390712.7725,0.018622,0.101462
601318SS_2022-09-09T000000_SELL_COUNTDOWN_PROGRESS_-1_2022-09-05T000000_1,2022-09-09 00:00:00,601318.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,1,,,SELL_SETUP,True,2022-08-24 00:00:00,2022-09-05 00:00:00,36.01,33.08,2022-09-05 00:00:00,2022-09-09 00:00:00,,,,,,,,,,,,,,2022-09-09 00:00:00,35.58,36.51,36.42,36.51,35.58,2133563814.4,0.014918,0.108001
000651SZ_2022-09-09T000000_SELL_COUNTDOWN_PROGRESS_-1_2022-09-08T000000_1,2022-09-09 00:00:00,000651.SZ,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,1,,,SELL_SETUP,False,2022-08-29 00:00:00,2022-09-08 00:00:00,25.27,21.53,2022-09-08 00:00:00,2022-09-09 00:00:00,,,,,,,,,,,,,,2022-09-09 00:00:00,24.94,26.63,26.35,26.63,24.94,1585442514.097,0.022195,0.167479
601318SS_2022-09-13T000000_SELL_COUNTDOWN_PROGRESS_-1_2022-09-05T000000_2,2022-09-13 00:00:00,601318.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,2,,,SELL_SETUP,True,2022-08-24 00:00:00,2022-09-05 00:00:00,36.01,33.08,2022-09-05 00:00:00,2022-09-09 00:00:00,2022-09-13 00:00:00,,,,,,,,,,,,,2022-09-09 00:00:00,35.58,36.51,36.79,37.1,36.08,2184013920.0,0.014756,0.124389
000651SZ_2022-09-13T000000_SELL_COUNTDOWN_PROGRESS_-1_2022-09-08T000000_2,2022-09-13 00:00:00,000651.SZ,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,2,,,SELL_SETUP,False,2022-08-29 00:00:00,2022-09-08 00:00:00,25.27,21.53,2022-09-08 00:00:00,2022-09-09 00:00:00,2022-09-13 00:00:00,,,,,,,,,,,,,2022-09-09 00:00:00,24.94,26.63,26.83,27.1,26.14,1678958839.8475,0.022173,0.190328
000858SZ_2022-09-22T000000_BUY_COUNTDOWN_PROGRESS_1_2022-08-29T000000_6,2022-09-22 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,6,,,BUY_SETUP,True,2022-08-17 00:00:00,2022-08-29 00:00:00,160.19,160.19,2022-08-29 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-09-02 00:00:00,2022-09-05 00:00:00,2022-09-06 00:00:00,2022-09-22 00:00:00,,,,,,,,,2022-09-05 00:00:00,140.29,143.57,142.12,145.51,141.77,3077939913.2975,0.01721,-0.068859
000858SZ_2022-09-23T000000_BUY_COUNTDOWN_PROGRESS_1_2022-08-29T000000_7,2022-09-23 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,7,,,BUY_SETUP,True,2022-08-17 00:00:00,2022-08-29 00:00:00,160.19,160.19,2022-08-29 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-09-02 00:00:00,2022-09-05 00:00:00,2022-09-06 00:00:00,2022-09-22 00:00:00,2022-09-23 00:00:00,,,,,,,,2022-09-05 00:00:00,140.29,143.57,142.35,143.84,141.12,3026296018.811,0.01715,-0.07155
000651SZ_2022-09-27T000000_SELL_COUNTDOWN_PROGRESS_-1_2022-09-08T000000_3,2022-09-27 00:00:00,000651.SZ,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,3,,,SELL_SETUP,False,2022-08-29 00:00:00,2022-09-08 00:00:00,25.27,21.53,2022-09-08 00:00:00,2022-09-09 00:00:00,2022-09-13 00:00:00,2022-09-27 00:00:00,,,,,,,,,,,,2022-09-27 00:00:00,24.29,25.28,25.13,25.28,24.29,2026376692.1665,0.025529,0.130454
601318SS_2022-09-28T000000_BUY_SETUP_PERFECT_1_2022-09-28T000000_9,2022-09-28 00:00:00,601318.SS,1d,SETUP,BUY_SETUP_PERFECT,1,9,True,,BUY_SETUP,True,2022-09-16 00:00:00,2022-09-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,1938109068.8,0.01345,-0.054821
601318SS_2022-09-28T000000_SELL_COUNTDOWN_CANCEL_-1_2022-09-05T000000_2,2022-09-28 00:00:00,601318.SS,1d,COUNTDOWN,SELL_COUNTDOWN_CANCEL,-1,2,,opposite_setup,SELL_SETUP,True,2022-08-24 00:00:00,2022-09-05 00:00:00,36.01,33.08,2022-09-05 00:00:00,2022-09-09 00:00:00,2022-09-13 00:00:00,,,,,,,,,,,,,2022-09-09 00:00:00,35.58,36.51,33.62,34.23,33.58,1938109068.8,0.01345,-0.054821
601318SS_2022-09-28T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-28T000000_1,2022-09-28 00:00:00,601318.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,1,,,BUY_SETUP,True,2022-09-16 00:00:00,2022-09-28 00:00:00,36.7,36.7,2022-09-28 00:00:00,2022-09-28 00:00:00,,,,,,,,,,,,,,2022-09-28 00:00:00,33.58,34.23,33.62,34.23,33.58,1938109068.8,0.01345,-0.054821
000651SZ_2022-09-28T000000_BUY_SETUP_PERFECT_1_2022-09-28T000000_9,2022-09-28 00:00:00,000651.SZ,1d,SETUP,BUY_SETUP_PERFECT,1,9,True,,BUY_SETUP,True,2022-09-16 00:00:00,2022-09-28 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,2033429356.8255,0.022478,0.04532
000651SZ_2022-09-28T000000_SELL_COUNTDOWN_CANCEL_-1_2022-09-08T000000_3,2022-09-28 00:00:00,000651.SZ,1d,COUNTDOWN,SELL_COUNTDOWN_CANCEL,-1,3,,opposite_setup,SELL_SETUP,False,2022-08-29 00:00:00,2022-09-08 00:00:00,25.27,21.53,2022-09-08 00:00:00,2022-09-09 00:00:00,2022-09-13 00:00:00,2022-09-27 00:00:00,,,,,,,,,,,,2022-09-27 00:00:00,24.29,25.28,24.68,25.13,24.62,2033429356.8255,0.022478,0.04532
601318SS_2022-09-29T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-28T000000_2,2022-09-29 00:00:00,601318.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,2,,,BUY_SETUP,True,2022-09-16 00:00:00,2022-09-28 00:00:00,36.7,36.7,2022-09-28 00:00:00,2022-09-28 00:00:00,2022-09-29 00:00:00,,,,,,,,,,,,,2022-09-29 00:00:00,32.88,34.07,33.05,34.07,32.88,1842864710.4,0.013807,-0.065856
600036SS_2022-09-29T000000_BUY_SETUP_PERFECT_1_2022-09-29T000000_9,2022-09-29 00:00:00,600036.SS,1d,SETUP,BUY_SETUP_PERFECT,1,9,True,,BUY_SETUP,True,2022-09-19 00:00:00,2022-09-29 00:00:00,,,,,,,,,,,,,,,,,,,,,,,,2306012396.8,0.020497,-0.048596
600036SS_2022-09-29T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-29T000000_1,2022-09-29 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,1,,,BUY_SETUP,True,2022-09-19 00:00:00,2022-09-29 00:00:00,28.6,28.6,2022-09-29 00:00:00,2022-09-29 00:00:00,,,,,,,,,,,,,,2022-09-29 00:00:00,26.28,27.6,26.43,27.6,26.28,2306012396.8,0.020497,-0.048596
000651SZ_2022-09-29T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-28T000000_1,2022-09-29 00:00:00,000651.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,1,,,BUY_SETUP,True,2022-09-16 00:00:00,2022-09-28 00:00:00,27.32,27.32,2022-09-28 00:00:00,2022-09-29 00:00:00,,,,,,,,,,,,,,2022-09-29 00:00:00,24.18,24.93,24.23,24.93,24.18,1855154052.0385,0.021198,-0.01223
000858SZ_2022-09-30T000000_BUY_COUNTDOWN_PROGRESS_1_2022-08-29T000000_8,2022-09-30 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,8,,,BUY_SETUP,True,2022-08-17 00:00:00,2022-08-29 00:00:00,160.19,160.19,2022-08-29 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-09-02 00:00:00,2022-09-05 00:00:00,2022-09-06 00:00:00,2022-09-22 00:00:00,2022-09-23 00:00:00,2022-09-30 00:00:00,152.45,,,,,,2022-09-05 00:00:00,140.29,143.57,152.45,155.22,152.08,3067995059.473,0.020081,0.050944
601318SS_2022-09-30T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-28T000000_3,2022-09-30 00:00:00,601318.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,3,,,BUY_SETUP,True,2022-09-16 00:00:00,2022-09-28 00:00:00,36.7,36.7,2022-09-28 00:00:00,2022-09-28 00:00:00,2022-09-29 00:00:00,2022-09-30 00:00:00,,,,,,,,,,,,2022-09-29 00:00:00,32.88,34.07,33.31,33.71,33.08,1812308851.2,0.014001,-0.059836
000651SZ_2022-09-30T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-28T000000_2,2022-09-30 00:00:00,000651.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,2,,,BUY_SETUP,True,2022-09-16 00:00:00,2022-09-28 00:00:00,27.32,27.32,2022-09-28 00:00:00,2022-09-29 00:00:00,2022-09-30 00:00:00,,,,,,,,,,,,,2022-09-30 00:00:00,23.88,24.5,24.11,24.5,23.88,1634847168.8875,0.021147,-0.023887
000858SZ_2022-10-10T000000_BUY_COUNTDOWN_PROGRESS_1_2022-08-29T000000_9,2022-10-10 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,9,,,BUY_SETUP,True,2022-08-17 00:00:00,2022-08-29 00:00:00,160.19,160.19,2022-08-29 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-09-02 00:00:00,2022-09-05 00:00:00,2022-09-06 00:00:00,2022-09-22 00:00:00,2022-09-23 00:00:00,2022-09-30 00:00:00,152.45,2022-10-10 00:00:00,,,,,2022-09-05 00:00:00,140.29,143.57,142.12,153.32,141.91,3150744571.277,0.025157,-0.000844
600036SS_2022-10-10T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-29T000000_2,2022-10-10 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,2,,,BUY_SETUP,True,2022-09-19 00:00:00,2022-09-29 00:00:00,28.6,28.6,2022-09-29 00:00:00,2022-09-29 00:00:00,2022-10-10 00:00:00,,,,,,,,,,,,,2022-10-10 00:00:00,24.53,26.37,25.08,26.37,24.53,2412909945.6,0.025884,-0.088332
000651SZ_2022-10-10T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-28T000000_3,2022-10-10 00:00:00,000651.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,3,,,BUY_SETUP,True,2022-09-16 00:00:00,2022-09-28 00:00:00,27.32,27.32,2022-09-28 00:00:00,2022-09-29 00:00:00,2022-09-30 00:00:00,2022-10-10 00:00:00,,,,,,,,,,,,2022-10-10 00:00:00,23.73,24.5,23.88,24.5,23.73,1557410276.7,0.020927,-0.046326
000858SZ_2022-10-11T000000_BUY_COUNTDOWN_PROGRESS_1_2022-08-29T000000_10,2022-10-11 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,10,,,BUY_SETUP,True,2022-08-17 00:00:00,2022-08-29 00:00:00,160.19,160.19,2022-08-29 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-09-02 00:00:00,2022-09-05 00:00:00,2022-09-06 00:00:00,2022-09-22 00:00:00,2022-09-23 00:00:00,2022-09-30 00:00:00,152.45,2022-10-10 00:00:00,2022-10-11 00:00:00,,,,2022-10-11 00:00:00,138.12,143.23,141.81,143.23,138.12,3102553470.6485,0.025042,-0.013496
601318SS_2022-10-11T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-28T000000_4,2022-10-11 00:00:00,601318.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,4,,,BUY_SETUP,True,2022-09-16 00:00:00,2022-09-28 00:00:00,36.7,36.7,2022-09-28 00:00:00,2022-09-28 00:00:00,2022-09-29 00:00:00,2022-09-30 00:00:00,2022-10-11 00:00:00,,,,,,,,,,,2022-10-11 00:00:00,32.85,33.6,32.93,33.6,32.85,1765387212.8,0.013869,-0.075779
600036SS_2022-10-11T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-29T000000_3,2022-10-11 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,3,,,BUY_SETUP,True,2022-09-19 00:00:00,2022-09-29 00:00:00,28.6,28.6,2022-09-29 00:00:00,2022-09-29 00:00:00,2022-10-10 00:00:00,2022-10-11 00:00:00,,,,,,,,,,,,2022-10-10 00:00:00,24.53,26.37,24.68,25.35,24.59,2431323545.6,0.025697,-0.082528
000651SZ_2022-10-11T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-28T000000_4,2022-10-11 00:00:00,000651.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,4,,,BUY_SETUP,True,2022-09-16 00:00:00,2022-09-28 00:00:00,27.32,27.32,2022-09-28 00:00:00,2022-09-29 00:00:00,2022-09-30 00:00:00,2022-10-10 00:00:00,2022-10-11 00:00:00,,,,,,,,,,,2022-10-11 00:00:00,23.48,24.01,23.62,24.01,23.48,1497234073.8005,0.020978,-0.049114
000858SZ_2022-10-12T000000_BUY_COUNTDOWN_PROGRESS_1_2022-08-29T000000_11,2022-10-12 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,11,,,BUY_SETUP,True,2022-08-17 00:00:00,2022-08-29 00:00:00,160.19,160.19,2022-08-29 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-09-02 00:00:00,2022-09-05 00:00:00,2022-09-06 00:00:00,2022-09-22 00:00:00,2022-09-23 00:00:00,2022-09-30 00:00:00,152.45,2022-10-10 00:00:00,2022-10-11 00:00:00,2022-10-12 00:00:00,,,2022-10-12 00:00:00,135.22,141.52,139.82,141.52,135.22,3172286737.715,0.025117,-0.01646
600036SS_2022-10-12T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-29T000000_4,2022-10-12 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,4,,,BUY_SETUP,True,2022-09-19 00:00:00,2022-09-29 00:00:00,28.6,28.6,2022-09-29 00:00:00,2022-09-29 00:00:00,2022-10-10 00:00:00,2022-10-11 00:00:00,2022-10-12 00:00:00,,,,,,,,,,,2022-10-12 00:00:00,23.33,24.58,24.23,24.58,23.33,2462355712.0,0.025871,-0.091148
000858SZ_2022-10-13T000000_BUY_COUNTDOWN_PROGRESS_1_2022-08-29T000000_12,2022-10-13 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,12,,,BUY_SETUP,True,2022-08-17 00:00:00,2022-08-29 00:00:00,160.19,160.19,2022-08-29 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-09-02 00:00:00,2022-09-05 00:00:00,2022-09-06 00:00:00,2022-09-22 00:00:00,2022-09-23 00:00:00,2022-09-30 00:00:00,152.45,2022-10-10 00:00:00,2022-10-11 00:00:00,2022-10-12 00:00:00,2022-10-13 00:00:00,,2022-10-12 00:00:00,135.22,141.52,136.79,138.9,135.73,3207503453.612,0.02555,-0.038653
600036SS_2022-10-13T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-29T000000_5,2022-10-13 00:00:00,600036.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,5,,,BUY_SETUP,True,2022-09-19 00:00:00,2022-09-29 00:00:00,28.6,28.6,2022-09-29 00:00:00,2022-09-29 00:00:00,2022-10-10 00:00:00,2022-10-11 00:00:00,2022-10-12 00:00:00,2022-10-13 00:00:00,,,,,,,,,,2022-10-13 00:00:00,22.98,23.84,23.17,23.84,22.98,2560747654.4,0.027292,-0.128292
000651SZ_2022-10-13T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-28T000000_5,2022-10-13 00:00:00,000651.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,5,,,BUY_SETUP,True,2022-09-16 00:00:00,2022-09-28 00:00:00,27.32,27.32,2022-09-28 00:00:00,2022-09-29 00:00:00,2022-09-30 00:00:00,2022-10-10 00:00:00,2022-10-11 00:00:00,2022-10-13 00:00:00,,,,,,,,,,2022-10-13 00:00:00,23.3,23.87,23.37,23.87,23.3,1439264175.5575,0.021745,-0.059936
000858SZ_2022-10-19T000000_BUY_COUNTDOWN_COMPLETE_PERFECT_1_2022-08-29T000000_13,2022-10-19 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_COMPLETE_PERFECT,1,13,True,,BUY_SETUP,True,2022-08-17 00:00:00,2022-08-29 00:00:00,160.19,160.19,2022-08-29 00:00:00,2022-08-29 00:00:00,2022-08-30 00:00:00,2022-09-02 00:00:00,2022-09-05 00:00:00,2022-09-06 00:00:00,2022-09-22 00:00:00,2022-09-23 00:00:00,2022-09-30 00:00:00,152.45,2022-10-10 00:00:00,2022-10-11 00:00:00,2022-10-12 00:00:00,2022-10-13 00:00:00,2022-10-19 00:00:00,2022-10-12 00:00:00,135.22,141.52,137.72,141.73,137.22,3167512494.962,0.027315,-0.067064
601318SS_2022-10-19T000000_BUY_COUNTDOWN_PROGRESS_1_2022-09-28T000000_5,2022-10-19 00:00:00,601318.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,5,,,BUY_SETUP,True,2022-09-16 00:00:00,2022-09-28 00:00:00,36.7,36.7,2022-09-28 00:00:00,2022-09-28 00:00:00,2022-09-29 00:00:00,2022-09-30 00:00:00,2022-10-11 00:00:00,2022-10-19 00:00:00,,,,,,,,,,2022-10-11 00:00:00,32.85,33.6,33.0,33.71,32.99,1666866944.0,0.013943,-0.103748
