日期,时间,合约代码,最新价,仓位,多/空,持仓成本价,市值,累计盈亏
2023-09-07,15:30:00,600036.SS,33.140,500,多,29.440,16570.000,1849.950
2023-09-07,15:30:00,601318.SS,50.220,200,多,46.647,10044.000,714.540
2023-09-08,15:30:00,600036.SS,33.170,500,多,29.440,16585.000,1864.950
2023-09-08,15:30:00,601318.SS,50.120,200,多,46.647,10024.000,694.540
2023-09-11,15:30:00,600036.SS,32.910,500,多,29.440,16455.000,1734.950
2023-09-11,15:30:00,601318.SS,50.360,200,多,46.647,10072.000,742.540
2023-09-12,15:30:00,600036.SS,32.880,500,多,29.440,16440.000,1719.950
2023-09-12,15:30:00,601318.SS,49.950,200,多,46.647,9990.000,660.540
2023-09-13,15:30:00,600036.SS,32.750,500,多,29.440,16375.000,1654.950
2023-09-13,15:30:00,601318.SS,49.500,200,多,46.647,9900.000,570.540
2023-09-14,15:30:00,600036.SS,33.070,500,多,29.440,16535.000,1814.950
2023-09-14,15:30:00,601318.SS,49.190,200,多,46.647,9838.000,508.540
2023-09-15,15:30:00,600036.SS,32.960,500,多,29.440,16480.000,1759.950
2023-09-15,15:30:00,601318.SS,49.200,200,多,46.647,9840.000,510.540
2023-09-18,15:30:00,600036.SS,33.020,500,多,29.440,16510.000,1789.950
2023-09-18,15:30:00,601318.SS,49.300,200,多,46.647,9860.000,530.540
2023-09-19,15:30:00,600036.SS,32.960,500,多,29.440,16480.000,1759.950
2023-09-19,15:30:00,601318.SS,49.280,200,多,46.647,9856.000,526.540
2023-09-20,15:30:00,600036.SS,32.730,500,多,29.440,16365.000,1644.950
2023-09-20,15:30:00,601318.SS,48.890,200,多,46.647,9778.000,448.540
2023-09-21,15:30:00,600036.SS,32.370,500,多,29.440,16185.000,1464.950
2023-09-21,15:30:00,601318.SS,48.490,200,多,46.647,9698.000,368.540
2023-09-22,15:30:00,600036.SS,33.340,500,多,29.440,16670.000,1949.950
2023-09-22,15:30:00,601318.SS,50.330,200,多,46.647,10066.000,736.540
2023-09-25,15:30:00,600036.SS,33.000,500,多,29.440,16500.000,1779.950
2023-09-25,15:30:00,601318.SS,49.060,200,多,46.647,9812.000,482.540
2023-09-26,15:30:00,600036.SS,32.800,500,多,29.440,16400.000,1679.950
2023-09-26,15:30:00,601318.SS,48.560,200,多,46.647,9712.000,382.540
2023-09-27,15:30:00,600036.SS,32.820,500,多,29.440,16410.000,1689.950
2023-09-27,15:30:00,601318.SS,48.660,200,多,46.647,9732.000,402.540
2023-09-28,15:30:00,600036.SS,32.970,500,多,29.440,16485.000,1764.950
2023-09-28,15:30:00,601318.SS,48.300,200,多,46.647,9660.000,330.540
2023-10-09,15:30:00,600036.SS,32.580,500,多,29.440,16290.000,1569.950
2023-10-09,15:30:00,601318.SS,48.070,200,多,46.647,9614.000,284.540
2023-10-10,15:30:00,600036.SS,32.590,500,多,29.440,16295.000,1574.950
2023-10-10,15:30:00,601318.SS,47.600,200,多,46.647,9520.000,190.540
2023-10-11,15:30:00,600036.SS,32.450,500,多,29.440,16225.000,1504.950
2023-10-11,15:30:00,601318.SS,47.690,200,多,46.647,9538.000,208.540
2023-10-12,15:30:00,600036.SS,33.070,500,多,29.440,16535.000,1814.950
2023-10-12,15:30:00,601318.SS,48.430,200,多,46.647,9686.000,356.540
2023-10-13,15:30:00,600036.SS,32.610,500,多,29.440,16305.000,1584.950
2023-10-13,15:30:00,601318.SS,47.970,200,多,46.647,9594.000,264.540
2023-10-16,15:30:00,600036.SS,32.310,500,多,29.440,16155.000,1434.950
2023-10-16,15:30:00,601318.SS,47.540,200,多,46.647,9508.000,178.540
2023-10-17,15:30:00,600036.SS,32.520,800,多,30.602,26016.000,1534.480
2023-10-17,15:30:00,601318.SS,47.680,200,多,46.647,9536.000,206.540
2023-10-18,15:30:00,600036.SS,32.490,800,多,30.602,25992.000,1510.480
2023-10-18,15:30:00,601318.SS,47.390,200,多,46.647,9478.000,148.540
2023-10-19,15:30:00,600036.SS,31.570,800,多,30.602,25256.000,774.480
2023-10-19,15:30:00,601318.SS,46.050,200,多,46.647,9210.000,-119.460
2023-10-20,15:30:00,600036.SS,31.650,800,多,30.602,25320.000,838.480
2023-10-20,15:30:00,601318.SS,45.840,200,多,46.647,9168.000,-161.460
2023-10-23,15:30:00,600036.SS,31.230,800,多,30.602,24984.000,502.480
2023-10-23,15:30:00,601318.SS,45.940,200,多,46.647,9188.000,-141.460
2023-10-24,15:30:00,600036.SS,31.300,800,多,30.602,25040.000,558.480
2023-10-24,15:30:00,601318.SS,46.100,200,多,46.647,9220.000,-109.460
2023-10-25,15:30:00,600036.SS,31.420,800,多,30.602,25136.000,654.480
2023-10-25,15:30:00,601318.SS,45.510,200,多,45.911,9102.000,-80.100
2023-10-26,15:30:00,600036.SS,31.500,800,多,30.602,25200.000,718.480
2023-10-26,15:30:00,601318.SS,45.700,200,多,45.911,9140.000,-42.100
2023-10-27,15:30:00,600036.SS,31.530,800,多,30.602,25224.000,742.480
2023-10-27,15:30:00,601318.SS,45.180,200,多,45.911,9036.000,-146.100
2023-10-30,15:30:00,600036.SS,30.900,800,多,30.602,24720.000,238.480
2023-10-30,15:30:00,601318.SS,45.310,200,多,45.911,9062.000,-120.100
2023-10-31,15:30:00,600036.SS,30.760,800,多,30.602,24608.000,126.480
2023-10-31,15:30:00,601318.SS,45.460,200,多,45.911,9092.000,-90.100
2023-11-01,15:30:00,600036.SS,30.450,800,多,30.602,24360.000,-121.520
2023-11-01,15:30:00,601318.SS,45.110,200,多,45.911,9022.000,-160.100
2023-11-02,15:30:00,600036.SS,30.680,800,多,30.602,24544.000,62.480
2023-11-02,15:30:00,601318.SS,45.060,200,多,45.911,9012.000,-170.100
2023-11-03,15:30:00,600036.SS,30.990,800,多,30.602,24792.000,310.480
2023-11-03,15:30:00,601318.SS,45.240,200,多,45.911,9048.000,-134.100
2023-11-06,15:30:00,600036.SS,31.140,800,多,30.602,24912.000,430.480
2023-11-06,15:30:00,601318.SS,46.060,200,多,45.911,9212.000,29.900
2023-11-07,15:30:00,600036.SS,30.800,800,多,30.602,24640.000,158.480
2023-11-07,15:30:00,601318.SS,45.300,200,多,45.911,9060.000,-122.100
2023-11-08,15:30:00,600036.SS,30.600,800,多,30.602,24480.000,-1.520
2023-11-08,15:30:00,601318.SS,44.630,200,多,45.911,8926.000,-256.100
2023-11-09,15:30:00,600036.SS,30.660,800,多,30.602,24528.000,46.480
2023-11-09,15:30:00,601318.SS,43.280,200,多,45.911,8656.000,-526.100
2023-11-10,15:30:00,600036.SS,30.160,800,多,30.602,24128.000,-353.520
2023-11-10,15:30:00,601318.SS,42.350,0,多,0.000,0.000,0.000
2023-11-13,15:30:00,600036.SS,29.820,500,多,31.100,14910.000,-639.950
2023-11-14,15:30:00,600036.SS,30.200,500,多,31.100,15100.000,-449.950
2023-11-15,15:30:00,600036.SS,30.640,500,多,31.100,15320.000,-229.950
2023-11-16,15:30:00,600036.SS,30.540,500,多,31.100,15270.000,-279.950
2023-11-17,15:30:00,600036.SS,30.330,500,多,31.100,15165.000,-384.950
2023-11-20,15:30:00,600036.SS,30.580,500,多,31.100,15290.000,-259.950
2023-11-21,15:30:00,600036.SS,30.430,500,多,31.100,15215.000,-334.950
2023-11-22,15:30:00,600036.SS,30.160,500,多,31.100,15080.000,-469.950
2023-11-23,15:30:00,600036.SS,30.140,500,多,31.100,15070.000,-479.950
2023-11-24,15:30:00,600036.SS,30.000,500,多,31.100,15000.000,-549.950
2023-11-27,15:30:00,600036.SS,29.400,500,多,31.100,14700.000,-849.950
2023-11-28,15:30:00,600036.SS,29.160,300,多,32.430,8748.000,-981.030
2023-11-29,15:30:00,600036.SS,28.800,300,多,32.430,8640.000,-1089.030
2023-11-30,15:30:00,600036.SS,28.790,300,多,32.430,8637.000,-1092.030
2023-12-01,15:30:00,600036.SS,28.260,300,多,32.430,8478.000,-1251.030
2023-12-04,15:30:00,600036.SS,28.080,300,多,32.430,8424.000,-1305.030
2023-12-05,15:30:00,600036.SS,27.510,300,多,32.430,8253.000,-1476.030
2023-12-06,15:30:00,600036.SS,27.760,300,多,32.430,8328.000,-1401.030
2023-12-07,15:30:00,600036.SS,27.810,0,多,0.000,0.000,0.000
2024-07-26,15:30:00,601318.SS,41.090,200,多,41.117,8218.000,-5.400
2024-07-29,15:30:00,601318.SS,41.320,200,多,41.117,8264.000,40.600
2024-07-30,15:30:00,601318.SS,41.330,200,多,41.117,8266.000,42.600
2024-07-31,15:30:00,601318.SS,42.560,200,多,41.117,8512.000,288.600
2024-08-01,15:30:00,601318.SS,42.510,200,多,41.117,8502.000,278.600
2024-08-02,15:30:00,601318.SS,41.820,200,多,41.117,8364.000,140.600
2024-08-05,15:30:00,601318.SS,42.000,200,多,41.117,8400.000,176.600
2024-08-06,15:30:00,601318.SS,40.900,200,多,41.117,8180.000,-43.400
2024-08-07,15:30:00,601318.SS,40.700,200,多,41.117,8140.000,-83.400
2024-08-08,15:30:00,601318.SS,40.820,200,多,41.117,8164.000,-59.400
2024-08-08,15:30:00,000651.SZ,40.480,200,多,40.507,8096.000,-5.400
2024-08-09,15:30:00,601318.SS,40.610,200,多,41.117,8122.000,-101.400
2024-08-09,15:30:00,000651.SZ,40.300,200,多,40.507,8060.000,-41.400
2024-08-12,15:30:00,601318.SS,40.620,200,多,41.117,8124.000,-99.400
2024-08-12,15:30:00,000651.SZ,40.330,200,多,40.507,8066.000,-35.400
2024-08-13,15:30:00,601318.SS,40.780,200,多,41.117,8156.000,-67.400
2024-08-13,15:30:00,000651.SZ,40.230,200,多,40.507,8046.000,-55.400
2024-08-14,15:30:00,601318.SS,40.490,200,多,41.117,8098.000,-125.400
2024-08-14,15:30:00,000651.SZ,40.120,200,多,40.507,8024.000,-77.400
2024-08-15,15:30:00,601318.SS,41.320,200,多,41.117,8264.000,40.600
2024-08-15,15:30:00,000651.SZ,40.520,200,多,40.507,8104.000,2.600
2024-08-16,15:30:00,601318.SS,41.610,200,多,41.117,8322.000,98.600
2024-08-16,15:30:00,000651.SZ,41.020,200,多,40.507,8204.000,102.600
2024-08-19,15:30:00,601318.SS,42.070,200,多,41.117,8414.000,190.600
2024-08-19,15:30:00,000651.SZ,40.740,200,多,40.507,8148.000,46.600
2024-08-20,15:30:00,601318.SS,41.920,200,多,41.117,8384.000,160.600
2024-08-20,15:30:00,000651.SZ,40.960,200,多,40.507,8192.000,90.600
2024-08-21,15:30:00,601318.SS,41.970,200,多,41.117,8394.000,170.600
2024-08-21,15:30:00,000651.SZ,40.830,200,多,40.507,8166.000,64.600
2024-08-22,15:30:00,601318.SS,41.710,200,多,41.117,8342.000,118.600
2024-08-22,15:30:00,000651.SZ,41.260,200,多,40.507,8252.000,150.600
2024-08-23,15:30:00,601318.SS,43.350,200,多,41.117,8670.000,446.600
2024-08-23,15:30:00,000651.SZ,42.040,200,多,40.507,8408.000,306.600
2024-08-26,15:30:00,601318.SS,43.350,200,多,41.117,8670.000,446.600
2024-08-26,15:30:00,000651.SZ,42.070,200,多,40.507,8414.000,312.600
2024-08-27,15:30:00,601318.SS,43.150,200,多,41.117,8630.000,406.600
2024-08-27,15:30:00,000651.SZ,41.770,200,多,40.507,8354.000,252.600
2024-08-28,15:30:00,601318.SS,43.190,200,多,41.117,8638.000,414.600
2024-08-28,15:30:00,000651.SZ,38.800,200,多,38.641,7760.000,31.880
2024-08-29,15:30:00,601318.SS,42.620,200,多,41.117,8524.000,300.600
2024-08-29,15:30:00,000651.SZ,38.810,200,多,38.641,7762.000,33.880
2024-08-30,15:30:00,601318.SS,44.030,200,多,41.117,8806.000,582.600
2024-08-30,15:30:00,000651.SZ,39.700,200,多,38.641,7940.000,211.880
2024-09-02,15:30:00,601318.SS,43.450,200,多,41.117,8690.000,466.600
2024-09-02,15:30:00,000651.SZ,40.050,200,多,38.641,8010.000,281.880
2024-09-03,15:30:00,601318.SS,43.210,200,多,41.117,8642.000,418.600
2024-09-03,15:30:00,000651.SZ,40.630,200,多,38.641,8126.000,397.880
2024-09-04,15:30:00,601318.SS,42.640,200,多,41.117,8528.000,304.600
2024-09-04,15:30:00,000651.SZ,40.530,200,多,38.641,8106.000,377.880
2024-09-05,15:30:00,601318.SS,43.420,200,多,41.117,8684.000,460.600
2024-09-05,15:30:00,000651.SZ,40.340,200,多,38.641,8068.000,339.880
2024-09-06,15:30:00,601318.SS,43.250,200,多,41.117,8650.000,426.600
2024-09-06,15:30:00,000651.SZ,39.960,200,多,38.641,7992.000,263.880
2024-09-09,15:30:00,601318.SS,42.680,200,多,41.117,8536.000,312.600
2024-09-09,15:30:00,000651.SZ,38.900,200,多,38.641,7780.000,51.880
2024-09-10,15:30:00,601318.SS,42.660,200,多,41.117,8532.000,308.600
2024-09-10,15:30:00,000651.SZ,39.000,200,多,38.641,7800.000,71.880
2024-09-11,15:30:00,601318.SS,42.520,200,多,41.117,8504.000,280.600
2024-09-11,15:30:00,000651.SZ,39.090,200,多,38.641,7818.000,89.880
2024-09-12,15:30:00,601318.SS,42.600,200,多,41.117,8520.000,296.600
2024-09-12,15:30:00,000651.SZ,38.660,200,多,38.641,7732.000,3.880
2024-09-13,15:30:00,601318.SS,42.890,200,多,41.117,8578.000,354.600
2024-09-13,15:30:00,000651.SZ,39.240,200,多,38.641,7848.000,119.880
2024-09-18,15:30:00,601318.SS,43.700,200,多,41.117,8740.000,516.600
2024-09-18,15:30:00,000651.SZ,40.520,200,多,38.641,8104.000,375.880
2024-09-19,15:30:00,601318.SS,44.030,200,多,41.117,8806.000,582.600
2024-09-19,15:30:00,000651.SZ,40.650,200,多,38.641,8130.000,401.880
2024-09-20,15:30:00,601318.SS,44.150,200,多,41.117,8830.000,606.600
2024-09-20,15:30:00,000651.SZ,41.070,200,多,38.641,8214.000,485.880
2024-09-23,15:30:00,601318.SS,44.090,200,多,41.117,8818.000,594.600
2024-09-23,15:30:00,000651.SZ,41.430,200,多,38.641,8286.000,557.880
2024-09-24,15:30:00,601318.SS,46.500,200,多,41.117,9300.000,1076.600
2024-09-24,15:30:00,000651.SZ,41.480,200,多,38.641,8296.000,567.880
2024-09-25,15:30:00,601318.SS,47.360,200,多,41.117,9472.000,1248.600
2024-09-25,15:30:00,000651.SZ,42.480,200,多,38.641,8496.000,767.880
2024-09-26,15:30:00,601318.SS,50.420,200,多,41.117,10084.000,1860.600
2024-09-26,15:30:00,000651.SZ,44.380,200,多,38.641,8876.000,1147.880
2024-09-27,15:30:00,601318.SS,51.900,200,多,41.117,10380.000,2156.600
2024-09-27,15:30:00,000651.SZ,44.400,200,多,38.641,8880.000,1151.880
2024-09-30,15:30:00,601318.SS,57.090,200,多,41.117,11418.000,3194.600
2024-09-30,15:30:00,000651.SZ,47.940,200,多,38.641,9588.000,1859.880
2024-10-08,15:30:00,601318.SS,61.730,0,多,0.000,0.000,0.000
2024-10-08,15:30:00,000651.SZ,51.500,200,多,38.641,10300.000,2571.880
2024-10-09,15:30:00,000651.SZ,47.930,200,多,38.641,9586.000,1857.880
2024-10-10,15:30:00,000651.SZ,49.650,200,多,38.641,9930.000,2201.880
2024-10-11,15:30:00,000651.SZ,48.590,200,多,38.641,9718.000,1989.880
2024-10-14,15:30:00,000651.SZ,49.840,200,多,38.641,9968.000,2239.880
2024-10-15,15:30:00,000651.SZ,48.570,200,多,38.641,9714.000,1985.880
2024-10-16,15:30:00,000651.SZ,47.470,200,多,38.641,9494.000,1765.880
2024-10-17,15:30:00,000651.SZ,46.610,200,多,38.641,9322.000,1593.880
2024-10-18,15:30:00,000651.SZ,47.300,200,多,38.641,9460.000,1731.880
2024-10-21,15:30:00,000651.SZ,47.000,200,多,38.641,9400.000,1671.880
2024-10-22,15:30:00,000651.SZ,47.780,200,多,38.641,9556.000,1827.880
2024-10-23,15:30:00,000651.SZ,47.930,200,多,38.641,9586.000,1857.880
2024-10-24,15:30:00,000651.SZ,47.380,200,多,38.641,9476.000,1747.880
2024-10-25,15:30:00,000651.SZ,46.990,200,多,38.641,9398.000,1669.880
2024-10-28,15:30:00,000651.SZ,46.760,200,多,38.641,9352.000,1623.880
2024-10-29,15:30:00,000651.SZ,46.590,200,多,38.641,9318.000,1589.880
2024-10-30,15:30:00,000651.SZ,45.780,200,多,38.641,9156.000,1427.880
2024-10-31,15:30:00,000651.SZ,43.500,200,多,38.641,8700.000,971.880
2024-11-01,15:30:00,000651.SZ,43.520,200,多,38.641,8704.000,975.880
2024-11-04,15:30:00,000651.SZ,43.300,200,多,38.641,8660.000,931.880
2024-11-05,15:30:00,000651.SZ,43.900,200,多,38.641,8780.000,1051.880
2024-11-06,15:30:00,000651.SZ,42.840,200,多,38.641,8568.000,839.880
2024-11-07,15:30:00,000651.SZ,44.260,200,多,38.641,8852.000,1123.880
2024-11-08,15:30:00,000651.SZ,44.250,200,多,38.641,8850.000,1121.880
2024-11-11,15:30:00,000651.SZ,43.750,200,多,38.641,8750.000,1021.880
2024-11-12,15:30:00,000651.SZ,43.700,200,多,38.641,8740.000,1011.880
2024-11-13,15:30:00,000651.SZ,43.920,200,多,38.641,8784.000,1055.880
2024-11-14,15:30:00,000651.SZ,43.720,200,多,38.641,8744.000,1015.880
2024-11-15,15:30:00,000651.SZ,43.120,200,多,38.641,8624.000,895.880
2024-11-18,15:30:00,000651.SZ,42.870,200,多,38.641,8574.000,845.880
2024-11-19,15:30:00,000651.SZ,42.930,200,多,38.641,8586.000,857.880
2024-11-20,15:30:00,000651.SZ,42.730,200,多,38.641,8546.000,817.880
2024-11-21,15:30:00,000651.SZ,42.310,200,多,38.641,8462.000,733.880
2024-11-22,15:30:00,000651.SZ,41.300,200,多,38.641,8260.000,531.880
2024-11-25,15:30:00,000651.SZ,40.970,200,多,38.641,8194.000,465.880
2024-11-26,15:30:00,000651.SZ,41.180,200,多,38.641,8236.000,507.880
2024-11-27,15:30:00,000651.SZ,42.090,200,多,38.641,8418.000,689.880
2024-11-28,15:30:00,000651.SZ,41.600,200,多,38.641,8320.000,591.880
2024-11-29,15:30:00,000651.SZ,42.080,200,多,38.641,8416.000,687.880
2024-12-02,15:30:00,000651.SZ,42.040,200,多,38.641,8408.000,679.880
2024-12-03,15:30:00,000651.SZ,42.350,200,多,38.641,8470.000,741.880
2024-12-04,15:30:00,000651.SZ,42.630,200,多,38.641,8526.000,797.880
2024-12-05,15:30:00,000651.SZ,42.320,200,多,38.641,8464.000,735.880
2024-12-06,15:30:00,000651.SZ,42.270,200,多,38.641,8454.000,725.880
2024-12-09,15:30:00,000651.SZ,42.350,200,多,38.641,8470.000,741.880
2024-12-10,15:30:00,000651.SZ,42.980,200,多,38.641,8596.000,867.880
2024-12-11,15:30:00,000651.SZ,43.310,200,多,38.641,8662.000,933.880
2024-12-12,15:30:00,000651.SZ,43.460,200,多,38.641,8692.000,963.880
2024-12-13,15:30:00,000651.SZ,43.000,200,多,38.641,8600.000,871.880
2024-12-16,15:30:00,000651.SZ,42.880,200,多,38.641,8576.000,847.880
2024-12-17,15:30:00,000651.SZ,43.000,200,多,38.641,8600.000,871.880
2024-12-18,15:30:00,000651.SZ,43.450,200,多,38.641,8690.000,961.880
2024-12-19,15:30:00,000651.SZ,43.650,200,多,38.641,8730.000,1001.880
2024-12-20,15:30:00,000651.SZ,43.260,200,多,38.641,8652.000,923.880
2024-12-23,15:30:00,000651.SZ,44.490,200,多,38.641,8898.000,1169.880
2024-12-24,15:30:00,000651.SZ,45.580,200,多,38.641,9116.000,1387.880
2024-12-25,15:30:00,000651.SZ,45.440,200,多,38.641,9088.000,1359.880
2024-12-26,15:30:00,000651.SZ,45.440,200,多,38.641,9088.000,1359.880
2024-12-27,15:30:00,000651.SZ,45.060,200,多,38.641,9012.000,1283.880
2024-12-30,15:30:00,000651.SZ,45.570,200,多,38.641,9114.000,1385.880
2024-12-31,15:30:00,000651.SZ,45.450,200,多,38.641,9090.000,1361.880
2025-01-02,15:30:00,000651.SZ,46.340,200,多,38.641,9268.000,1539.880
2025-01-03,15:30:00,000651.SZ,45.740,200,多,38.641,9148.000,1419.880
2025-01-06,15:30:00,000651.SZ,46.020,200,多,38.641,9204.000,1475.880
2025-01-07,15:30:00,000651.SZ,45.650,200,多,38.641,9130.000,1401.880
2025-01-08,15:30:00,000651.SZ,47.240,200,多,38.641,9448.000,1719.880
2025-01-09,15:30:00,000651.SZ,47.500,200,多,38.641,9500.000,1771.880
2025-01-10,15:30:00,000651.SZ,46.400,200,多,38.641,9280.000,1551.880
2025-01-13,15:30:00,000651.SZ,44.900,200,多,38.641,8980.000,1251.880
2025-01-14,15:30:00,000651.SZ,45.640,200,多,38.641,9128.000,1399.880
2025-01-15,15:30:00,000651.SZ,46.090,200,多,38.641,9218.000,1489.880
2025-01-16,15:30:00,000651.SZ,46.300,200,多,38.641,9260.000,1531.880
2025-01-17,15:30:00,000651.SZ,46.000,200,多,38.641,9200.000,1471.880
2025-01-20,15:30:00,000651.SZ,45.080,200,多,38.641,9016.000,1287.880
2025-01-21,15:30:00,000651.SZ,44.760,200,多,38.641,8952.000,1223.880
2025-01-22,15:30:00,000651.SZ,44.060,200,多,38.641,8812.000,1083.880
2025-01-23,15:30:00,000651.SZ,44.270,200,多,38.641,8854.000,1125.880
2025-01-24,15:30:00,000651.SZ,44.460,200,多,38.641,8892.000,1163.880
2025-01-27,15:30:00,000651.SZ,44.890,200,多,38.641,8978.000,1249.880
2025-02-05,15:30:00,000651.SZ,43.830,200,多,38.641,8766.000,1037.880
2025-02-06,15:30:00,000651.SZ,43.640,200,多,38.641,8728.000,999.880
2025-02-07,15:30:00,000651.SZ,44.120,200,多,38.641,8824.000,1095.880
2025-02-10,15:30:00,000651.SZ,43.880,200,多,38.641,8776.000,1047.880
2025-02-11,15:30:00,000651.SZ,43.660,200,多,38.641,8732.000,1003.880
2025-02-12,15:30:00,000651.SZ,43.760,200,多,38.641,8752.000,1023.880
2025-02-13,15:30:00,000651.SZ,43.820,200,多,38.641,8764.000,1035.880
2025-02-14,15:30:00,000651.SZ,43.990,200,多,38.641,8798.000,1069.880
2025-02-17,15:30:00,000651.SZ,43.670,200,多,38.641,8734.000,1005.880
2025-02-18,15:30:00,000651.SZ,43.030,200,多,38.641,8606.000,877.880
2025-02-19,15:30:00,000651.SZ,41.940,200,多,38.641,8388.000,659.880
2025-02-20,15:30:00,000651.SZ,41.850,200,多,38.641,8370.000,641.880
2025-02-21,15:30:00,000651.SZ,41.360,200,多,38.641,8272.000,543.880
2025-02-24,15:30:00,000651.SZ,41.270,200,多,38.641,8254.000,525.880
2025-02-25,15:30:00,000651.SZ,40.500,200,多,38.641,8100.000,371.880
2025-02-26,15:30:00,000651.SZ,40.920,200,多,38.641,8184.000,455.880
2025-02-27,15:30:00,000651.SZ,41.430,200,多,38.641,8286.000,557.880
2025-02-28,15:30:00,000651.SZ,40.850,200,多,38.641,8170.000,441.880
2025-03-03,15:30:00,000651.SZ,40.560,200,多,38.641,8112.000,383.880
2025-03-04,15:30:00,000651.SZ,41.690,200,多,38.641,8338.000,609.880
2025-03-05,15:30:00,000651.SZ,42.060,200,多,38.641,8412.000,683.880
2025-03-06,15:30:00,000651.SZ,42.110,200,多,38.641,8422.000,693.880
2025-03-07,15:30:00,000651.SZ,41.860,200,多,38.641,8372.000,643.880
2025-03-10,15:30:00,000651.SZ,42.250,200,多,38.641,8450.000,721.880
2025-03-11,15:30:00,000651.SZ,42.350,200,多,38.641,8470.000,741.880
2025-03-12,15:30:00,000651.SZ,42.120,200,多,38.641,8424.000,695.880
2025-03-13,15:30:00,000651.SZ,42.530,200,多,38.641,8506.000,777.880
2025-03-14,15:30:00,000651.SZ,43.200,200,多,38.641,8640.000,911.880
2025-03-17,15:30:00,000651.SZ,43.300,200,多,38.641,8660.000,931.880
2025-03-18,15:30:00,000651.SZ,43.770,200,多,38.641,8754.000,1025.880
2025-03-19,15:30:00,000651.SZ,43.610,200,多,38.641,8722.000,993.880
2025-03-20,15:30:00,000651.SZ,42.710,200,多,38.641,8542.000,813.880
2025-03-21,15:30:00,000651.SZ,43.740,200,多,38.641,8748.000,1019.880
2025-03-24,15:30:00,000651.SZ,44.980,200,多,38.641,8996.000,1267.880
2025-03-25,15:30:00,000651.SZ,45.160,200,多,38.641,9032.000,1303.880
2025-03-26,15:30:00,000651.SZ,44.950,200,多,38.641,8990.000,1261.880
2025-03-27,15:30:00,000651.SZ,45.190,200,多,38.641,9038.000,1309.880
2025-03-28,15:30:00,000651.SZ,45.280,200,多,38.641,9056.000,1327.880
2025-03-31,15:30:00,000651.SZ,45.460,200,多,38.641,9092.000,1363.880
2025-04-01,15:30:00,000651.SZ,45.130,200,多,38.641,9026.000,1297.880
2025-04-02,15:30:00,000651.SZ,45.170,200,多,38.641,9034.000,1305.880
2025-04-03,15:30:00,000651.SZ,45.350,200,多,38.641,9070.000,1341.880
2025-04-07,15:30:00,000651.SZ,43.300,200,多,38.641,8660.000,931.880
2025-04-08,15:30:00,000651.SZ,44.620,200,多,38.641,8924.000,1195.880
2025-04-09,15:30:00,000651.SZ,44.870,200,多,38.641,8974.000,1245.880
2025-04-10,15:30:00,000651.SZ,44.810,200,多,38.641,8962.000,1233.880
2025-04-11,15:30:00,000651.SZ,45.100,200,多,38.641,9020.000,1291.880
2025-04-14,15:30:00,000651.SZ,43.890,200,多,38.641,8778.000,1049.880
2025-04-15,15:30:00,000651.SZ,44.860,200,多,38.641,8972.000,1243.880
2025-04-16,15:30:00,000651.SZ,45.280,200,多,38.641,9056.000,1327.880
2025-04-17,15:30:00,000651.SZ,44.980,200,多,38.641,8996.000,1267.880
2025-04-18,15:30:00,000651.SZ,45.300,200,多,38.641,9060.000,1331.880
2025-04-21,15:30:00,000651.SZ,45.190,200,多,38.641,9038.000,1309.880
2025-04-22,15:30:00,000651.SZ,45.550,0,多,0.000,0.000,0.000
2025-10-10,15:30:00,600036.SS,40.180,200,多,40.207,8036.000,-5.400
2025-10-13,15:30:00,600036.SS,40.110,200,多,40.207,8022.000,-19.400
2025-10-14,15:30:00,600036.SS,41.260,200,多,40.207,8252.000,210.600
2025-10-15,15:30:00,600036.SS,41.500,200,多,40.207,8300.000,258.600
2025-10-16,15:30:00,600036.SS,41.930,200,多,40.207,8386.000,344.600
2025-10-17,15:30:00,600036.SS,41.590,200,多,40.207,8318.000,276.600
2025-10-20,15:30:00,600036.SS,41.420,200,多,40.207,8284.000,242.600
2025-10-21,15:30:00,600036.SS,41.980,200,多,40.207,8396.000,354.600
2025-10-22,15:30:00,600036.SS,41.950,200,多,40.207,8390.000,348.600
2025-10-23,15:30:00,600036.SS,42.240,200,多,40.207,8448.000,406.600
2025-10-24,15:30:00,600036.SS,41.950,200,多,40.207,8390.000,348.600
2025-10-27,15:30:00,600036.SS,41.590,200,多,40.207,8318.000,276.600
2025-10-28,15:30:00,600036.SS,41.600,200,多,40.207,8320.000,278.600
2025-10-29,15:30:00,600036.SS,40.770,200,多,40.207,8154.000,112.600
2025-10-30,15:30:00,600036.SS,41.200,200,多,40.207,8240.000,198.600
2025-10-31,15:30:00,600036.SS,40.890,200,多,40.207,8178.000,136.600
2025-11-03,15:30:00,600036.SS,41.790,200,多,40.207,8358.000,316.600
2025-11-04,15:30:00,600036.SS,43.010,200,多,40.207,8602.000,560.600
2025-11-05,15:30:00,600036.SS,42.800,200,多,40.207,8560.000,518.600
2025-11-06,15:30:00,600036.SS,42.340,200,多,40.207,8468.000,426.600
2025-11-07,15:30:00,600036.SS,42.510,200,多,40.207,8502.000,460.600
2025-11-10,15:30:00,600036.SS,42.720,200,多,40.207,8544.000,502.600
2025-11-11,15:30:00,600036.SS,42.960,200,多,40.207,8592.000,550.600
2025-11-12,15:30:00,600036.SS,42.930,200,多,40.207,8586.000,544.600
