event_id,datetime,security,frequency,category,type,direction,count,perfect,reason,setup_type,setup_perfect,setup_first_dt,setup_last_dt,setup_highest_high,tdst_threshold,countdown_start_dt,count_1_dt,count_2_dt,count_3_dt,count_4_dt,count_5_dt,count_6_dt,count_7_dt,count_8_dt,countdown_8_close,count_9_dt,count_10_dt,count_11_dt,count_12_dt,count_13_dt,countdown_low_dt,countdown_low,countdown_low_bar_high,bar_close,bar_high,bar_low,pre20_avg_amount,pre20_volatility,pre20_return
600036SS_2025-01-16T000000_SELL_COUNTDOWN_PROGRESS_-1_2024-12-10T000000_11,2025-01-16 00:00:00,600036.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,11,,,SELL_SETUP,True,2024-11-28 00:00:00,2024-12-10 00:00:00,35.98,33.17,2024-12-10 00:00:00,2024-12-10 00:00:00,2024-12-11 00:00:00,2024-12-18 00:00:00,2024-12-24 00:00:00,2024-12-25 00:00:00,2024-12-26 00:00:00,2024-12-30 00:00:00,2025-01-08 00:00:00,36.27,2025-01-14 00:00:00,2025-01-15 00:00:00,2025-01-16 00:00:00,,,2024-12-18 00:00:00,34.85,35.65,37.98,38.14,37.52,2584084307.2,0.011275,0.084833
600519SS_2025-01-17T000000_BUY_COUNTDOWN_PROGRESS_1_2025-01-10T000000_1,2025-01-17 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,1,,,BUY_SETUP,False,2024-12-30 00:00:00,2025-01-10 00:00:00,1493.44,1493.44,2025-01-10 00:00:00,2025-01-17 00:00:00,,,,,,,,,,,,,,2025-01-17 00:00:00,1394.82,1409.44,1403.19,1409.44,1394.82,4049215411.2,0.010597,-0.045735
600519SS_2025-01-22T000000_BUY_COUNTDOWN_PROGRESS_1_2025-01-10T000000_2,2025-01-22 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,2,,,BUY_SETUP,False,2024-12-30 00:00:00,2025-01-10 00:00:00,1493.44,1493.44,2025-01-10 00:00:00,2025-01-17 00:00:00,2025-01-22 00:00:00,,,,,,,,,,,,,2025-01-22 00:00:00,1386.44,1416.39,1389.44,1416.39,1386.44,4059965004.8,0.011535,-0.060199
000858SZ_2025-01-22T000000_BUY_COUNTDOWN_PROGRESS_1_2025-01-10T000000_1,2025-01-22 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,1,,,BUY_SETUP,False,2024-12-30 00:00:00,2025-01-10 00:00:00,135.27,135.27,2025-01-10 00:00:00,2025-01-22 00:00:00,,,,,,,,,,,,,,2025-01-22 00:00:00,121.8,124.67,122.02,124.67,121.8,2300491143.713,0.014808,-0.094471
601318SS_2025-01-22T000000_BUY_COUNTDOWN_PROGRESS_1_2025-01-13T000000_2,2025-01-22 00:00:00,601318.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,2,,,BUY_SETUP,True,2024-12-31 00:00:00,2025-01-13 00:00:00,51.47,51.47,2025-01-13 00:00:00,2025-01-13 00:00:00,2025-01-22 00:00:00,,,,,,,,,,,,,2025-01-13 00:00:00,45.55,46.25,46.4,47.37,46.3,2582749337.6,0.013019,-0.096397
600519SS_2025-01-23T000000_BUY_COUNTDOWN_PROGRESS_1_2025-01-10T000000_3,2025-01-23 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,3,,,BUY_SETUP,False,2024-12-30 00:00:00,2025-01-10 00:00:00,1493.44,1493.44,2025-01-10 00:00:00,2025-01-17 00:00:00,2025-01-22 00:00:00,2025-01-23 00:00:00,,,,,,,,,,,,2025-01-22 00:00:00,1386.44,1416.39,1391.44,1416.44,1386.44,4125546956.8,0.011576,-0.057437
000858SZ_2025-01-23T000000_BUY_COUNTDOWN_PROGRESS_1_2025-01-10T000000_2,2025-01-23 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,2,,,BUY_SETUP,False,2024-12-30 00:00:00,2025-01-10 00:00:00,135.27,135.27,2025-01-10 00:00:00,2025-01-22 00:00:00,2025-01-23 00:00:00,,,,,,,,,,,,,2025-01-22 00:00:00,121.8,124.67,122.9,125.24,122.72,2351063396.2755,0.015062,-0.08393
600519SS_2025-01-24T000000_BUY_COUNTDOWN_PROGRESS_1_2025-01-10T000000_4,2025-01-24 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,4,,,BUY_SETUP,False,2024-12-30 00:00:00,2025-01-10 00:00:00,1493.44,1493.44,2025-01-10 00:00:00,2025-01-17 00:00:00,2025-01-22 00:00:00,2025-01-23 00:00:00,2025-01-24 00:00:00,,,,,,,,,,,2025-01-24 00:00:00,1378.75,1396.23,1384.44,1396.23,1378.75,4211371097.6,0.011547,-0.062928
600036SS_2025-01-24T000000_SELL_COUNTDOWN_PROGRESS_-1_2024-12-10T000000_12,2025-01-24 00:00:00,600036.SS,1d,COUNTDOWN,SELL_COUNTDOWN_PROGRESS,-1,12,,,SELL_SETUP,True,2024-11-28 00:00:00,2024-12-10 00:00:00,35.98,33.17,2024-12-10 00:00:00,2024-12-10 00:00:00,2024-12-11 00:00:00,2024-12-18 00:00:00,2024-12-24 00:00:00,2024-12-25 00:00:00,2024-12-26 00:00:00,2024-12-30 00:00:00,2025-01-08 00:00:00,36.27,2025-01-14 00:00:00,2025-01-15 00:00:00,2025-01-16 00:00:00,2025-01-24 00:00:00,,2024-12-18 00:00:00,34.85,35.65,37.25,37.54,36.45,2382077113.6,0.012162,0.025323
600519SS_2025-01-27T000000_BUY_COUNTDOWN_PROGRESS_1_2025-01-10T000000_5,2025-01-27 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,5,,,BUY_SETUP,False,2024-12-30 00:00:00,2025-01-10 00:00:00,1493.44,1493.44,2025-01-10 00:00:00,2025-01-17 00:00:00,2025-01-22 00:00:00,2025-01-23 00:00:00,2025-01-24 00:00:00,2025-01-27 00:00:00,,,,,,,,,,2025-01-27 00:00:00,1375.46,1392.41,1383.43,1392.41,1375.46,4263538252.8,0.011562,-0.061088
000858SZ_2025-01-27T000000_BUY_COUNTDOWN_PROGRESS_1_2025-01-10T000000_3,2025-01-27 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,3,,,BUY_SETUP,False,2024-12-30 00:00:00,2025-01-10 00:00:00,135.27,135.27,2025-01-10 00:00:00,2025-01-22 00:00:00,2025-01-23 00:00:00,2025-01-27 00:00:00,,,,,,,,,,,,2025-01-27 00:00:00,121.35,122.8,121.45,122.8,121.35,2382476444.081,0.01499,-0.086017
600036SS_2025-01-27T000000_SELL_COUNTDOWN_COMPLETE_PERFECT_-1_2024-12-10T000000_13,2025-01-27 00:00:00,600036.SS,1d,COUNTDOWN,SELL_COUNTDOWN_COMPLETE_PERFECT,-1,13,True,,SELL_SETUP,True,2024-11-28 00:00:00,2024-12-10 00:00:00,35.98,33.17,2024-12-10 00:00:00,2024-12-10 00:00:00,2024-12-11 00:00:00,2024-12-18 00:00:00,2024-12-24 00:00:00,2024-12-25 00:00:00,2024-12-26 00:00:00,2024-12-30 00:00:00,2025-01-08 00:00:00,36.27,2025-01-14 00:00:00,2025-01-15 00:00:00,2025-01-16 00:00:00,2025-01-24 00:00:00,2025-01-27 00:00:00,2024-12-18 00:00:00,34.85,35.65,37.64,37.96,37.54,2352181113.6,0.012253,0.028134
600519SS_2025-02-05T000000_BUY_COUNTDOWN_PROGRESS_1_2025-01-10T000000_6,2025-02-05 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,6,,,BUY_SETUP,False,2024-12-30 00:00:00,2025-01-10 00:00:00,1493.44,1493.44,2025-01-10 00:00:00,2025-01-17 00:00:00,2025-01-22 00:00:00,2025-01-23 00:00:00,2025-01-24 00:00:00,2025-01-27 00:00:00,2025-02-05 00:00:00,,,,,,,,,2025-02-05 00:00:00,1350.65,1391.44,1352.24,1391.44,1350.65,4358747622.4,0.012313,-0.081633
000858SZ_2025-02-05T000000_BUY_COUNTDOWN_PROGRESS_1_2025-01-10T000000_4,2025-02-05 00:00:00,000858.SZ,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,4,,,BUY_SETUP,False,2024-12-30 00:00:00,2025-01-10 00:00:00,135.27,135.27,2025-01-10 00:00:00,2025-01-22 00:00:00,2025-01-23 00:00:00,2025-01-27 00:00:00,2025-02-05 00:00:00,,,,,,,,,,,2025-02-05 00:00:00,118.76,122.13,119.26,122.13,118.76,2383642776.556,0.015265,-0.094526
601318SS_2025-02-05T000000_BUY_COUNTDOWN_PROGRESS_1_2025-01-13T000000_3,2025-02-05 00:00:00,601318.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,3,,,BUY_SETUP,True,2024-12-31 00:00:00,2025-01-13 00:00:00,51.47,51.47,2025-01-13 00:00:00,2025-01-13 00:00:00,2025-01-22 00:00:00,2025-02-05 00:00:00,,,,,,,,,,,,2025-01-13 00:00:00,45.55,46.25,47.17,48.45,47.12,2765022342.4,0.015073,-0.058483
600519SS_2025-02-06T000000_BUY_COUNTDOWN_PROGRESS_1_2025-01-10T000000_7,2025-02-06 00:00:00,600519.SS,1d,COUNTDOWN,BUY_COUNTDOWN_PROGRESS,1,7,,,BUY_SETUP,False,2024-12-30 00:00:00,2025-01-10 00:00:00,1493.44,1493.44,2025-01-10 00:00:00,2025-01-17 00:00:00,2025-01-22 00:00:00,2025-01-23 00:00:00,2025-01-24 00:00:00,2025-01-27 00:00:00,2025-02-05 00:00:00,2025-02-06 00:00:00,,,,,,,,2025-02-06 00:00:00,1348.45,1370.43,1361.28,1370.43,1348.45,4250048998.4,0.011585,-0.052324
